target,ids,date,flag,user,text
4,1960526048,Fri May 29 08:06:02 PDT 2009,NO_QUERY,monikakorzecki,@sheenashe That's the best way to eat 
0,2261184093,Sat Jun 20 20:23:37 PDT 2009,NO_QUERY,kiiwy,aww i just experienced my friend's tragic love story come to its bitter ending 
4,2002720743,Tue Jun 02 04:59:38 PDT 2009,NO_QUERY,annebianca,@forkynikki  OH THANK YOU.. MAY SAY THE SAME FOR YOU AS WELL. 
4,2053825725,Sat Jun 06 05:48:57 PDT 2009,NO_QUERY,rexyjolly,"&quot;What I give to the youth, I give to all... A happy nation.&quot; -Bayani Fernando on the ANC Leadership Forum &gt;&gt; MAJOR LAUGH TRIP!!! "
4,2062836724,Sun Jun 07 00:27:59 PDT 2009,NO_QUERY,ninaterol,We should challenge columnists &amp; pundits in the Phils to tweet more &amp; summarize their thoughts in 140 char  #timetwitter
4,1694625792,Mon May 04 03:27:49 PDT 2009,NO_QUERY,NatRipepi,spending some quality time with my fender tele deluxe...true love 
4,1573824391,Tue Apr 21 03:01:45 PDT 2009,NO_QUERY,MagpiePants,@Fabedude I'm thinking I'll buy it ! It's purdy  If I had an iPhone I'd definitely get it for that !
4,1974562671,Sat May 30 13:23:15 PDT 2009,NO_QUERY,KatieArttt,Just got Jamba Juice!  Now off to Birch Bay!!! Yayy!! I do hope it becomes hotter out though! 
0,2232223615,Thu Jun 18 19:37:16 PDT 2009,NO_QUERY,mallorygallery,"Twitter, my tummy hurts  No more greasy food."
4,1754601960,Sun May 10 06:48:58 PDT 2009,NO_QUERY,haley2fresh,"Wow, you're ridiculous. "
0,2229921512,Thu Jun 18 16:23:38 PDT 2009,NO_QUERY,dizzymess,"@gfalcone601 aaw, c'mon, your cats are the cutest, where do you find them? haha i want one too "
4,2014222878,Wed Jun 03 00:50:07 PDT 2009,NO_QUERY,roflucy,"@stephaaaaaniex i know, it's annoying also "
4,1694090164,Mon May 04 01:02:24 PDT 2009,NO_QUERY,PunkFreak29,But on the bright side...no school 
0,1557478283,Sun Apr 19 04:21:30 PDT 2009,NO_QUERY,bitchville,My eyes hurts  stupid cold weather
4,1997180031,Mon Jun 01 16:23:42 PDT 2009,NO_QUERY,glasgirl,@gryffindorgal87 Oh definitely. WS is a life-changer 
4,2190858250,Tue Jun 16 03:55:13 PDT 2009,NO_QUERY,glitteringheels,is getting the new album from little boots wooooop and getting excited for the weekend 
4,2010174424,Tue Jun 02 16:56:21 PDT 2009,NO_QUERY,DisneyFan10101,@RyanSeacrest Ahhh. It will be great with a Speidi relative. You should be on the show. haha. who long will you go w/o hair products? 
4,1969916132,Sat May 30 01:43:09 PDT 2009,NO_QUERY,keza34,@namakemono49 dont think it will work but can try.lol 
0,1824838534,Sun May 17 03:09:49 PDT 2009,NO_QUERY,martiy,@carlottaNY Wow it sucks 
4,1678267505,Sat May 02 06:07:57 PDT 2009,NO_QUERY,cndflybaby,@DianeDenmark great! I'll try to follow along 
0,2049481916,Fri Jun 05 16:57:32 PDT 2009,NO_QUERY,orbitaldiamonds,"I made brownies and don't even feel like eating those.  (Which is just as well, having not had any real food.)"
0,1966064910,Fri May 29 17:03:27 PDT 2009,NO_QUERY,LizarrdLove,@isabelauribeee that's not good to hear!  i hope everything is fine..i will keep you &amp; your family in prayer! I LOVE YOU ISABELA URIBE
4,1573987717,Tue Apr 21 03:46:55 PDT 2009,NO_QUERY,pixelsrzen,"@machineplay Don't despair. Get confirmation; move on to next therapist if necessary, or no worries. "
0,2069261290,Sun Jun 07 15:33:16 PDT 2009,NO_QUERY,shanee21,@bowwow614 I wanna chill poolside 
0,2240523029,Fri Jun 19 09:50:51 PDT 2009,NO_QUERY,notorzexplorz,does ma hair look ok for prom??? D= i hate no hats  http://tinyurl.com/kwksv7
0,2194310400,Tue Jun 16 09:37:25 PDT 2009,NO_QUERY,MaryWalshy,@PaoloNutini  I'm really disappointed I didnt get to see you in Lincoln  (hometown)  I bet you were amazing! You rock Paolo! *Inspired*
4,1556468346,Sat Apr 18 22:57:27 PDT 2009,NO_QUERY,misshexum,@lindapants rant away 
4,1557150895,Sun Apr 19 02:18:25 PDT 2009,NO_QUERY,JoshSemans,@kerrysholicar might sounds good to  me!! Glad u two r having a gd time though 
0,1835585069,Mon May 18 06:19:15 PDT 2009,NO_QUERY,Cowseye,@ZarinTG Idhar aa  okay fine.. let em poke in my stuff (SHIT).. u keep the D msgs on.. 
4,1881643218,Fri May 22 05:12:19 PDT 2009,NO_QUERY,JBnVFCLover786,@MaddHouse @alex_mauricio @TimEssary @adamtylerx @JeremyThurber @kaleoden &lt;3 them  #Followfriday
0,1966912462,Fri May 29 18:37:38 PDT 2009,NO_QUERY,32WiSiE,@redsbuzztap why did votto leave?  I'm worried about this ear infection!!
4,2187158767,Mon Jun 15 19:52:34 PDT 2009,NO_QUERY,Miss_Sobriety,@AlexAllTimeLow  Nothing will be good as Poppin. Nothing tops a good old fashioned line dance.  But exctied for it nonetheless.
0,2322271833,Wed Jun 24 22:19:53 PDT 2009,NO_QUERY,TeeQ2,Huuufff... Rontgen again... 
0,2245873633,Fri Jun 19 16:45:51 PDT 2009,NO_QUERY,NathanMillson,@suziam not sure why.. Overslept maybe? I feel a tad headache.. and it's really bright outside.. eeeppppp... light.. 
0,1827859798,Sun May 17 11:35:51 PDT 2009,NO_QUERY,jasonboche,Dang... Lab Manager doesn't support ESXi hosts?   http://twitpic.com/5dif9
0,2260843296,Sat Jun 20 19:51:37 PDT 2009,NO_QUERY,SunKimbra,make music..want the new Iphone...ginger beer and plain pasta  bad mix even if the beer IS in the car awesome! http://tinyurl.com/ngpb4b
0,2214717717,Wed Jun 17 17:08:08 PDT 2009,NO_QUERY,Sasspparrella,Optus will not provide Earl Grey. Why? 
0,1556467516,Sat Apr 18 22:57:12 PDT 2009,NO_QUERY,Shan0709,@RobertPattz  RobPattinson_ ....that's the real Robert Pattinson thats according to stephenie meyer its not nice to fool people 
4,1969836353,Sat May 30 01:24:44 PDT 2009,NO_QUERY,Nana_Mex,"@dkhall44 Free entertainment is always good, glad you came out ahead  You can buy me lunch. ;p"
4,1979699028,Sun May 31 04:08:45 PDT 2009,NO_QUERY,edovansanten,@guushendriks you're right. was ik even vergeten 
4,1971708472,Sat May 30 07:43:16 PDT 2009,NO_QUERY,Turkish_Tornado,@D_Kimber oh no! wild parting last night? 
4,2180900927,Mon Jun 15 11:05:44 PDT 2009,NO_QUERY,CALOYAL,Studying for my first exam tomorrow ---&gt; BIOLOGY 
4,1993476474,Mon Jun 01 10:26:22 PDT 2009,NO_QUERY,spo0ky,Threadless is my friend tonight 
0,2185321817,Mon Jun 15 17:12:31 PDT 2009,NO_QUERY,helenpan333,im sooo bored no one will come over and play with me 
0,2013120389,Tue Jun 02 21:57:53 PDT 2009,NO_QUERY,DustinCushman,Took zinc and vitamin c. I can feel sickness coming on 
0,2299798580,Tue Jun 23 13:21:34 PDT 2009,NO_QUERY,rebeccasue1984,water heater broke. no hot water till the plumber gets here. 
0,2239757565,Fri Jun 19 08:55:54 PDT 2009,NO_QUERY,m_sue_w,man i slept sooo late 2day  i hate when i do tht lol
0,1833816679,Mon May 18 00:33:40 PDT 2009,NO_QUERY,megaaanftw,"urgh, trek through the rain time "
4,1997160074,Mon Jun 01 16:21:35 PDT 2009,NO_QUERY,xoxorosey,just picked the most gorgeous bouquet of Roses.  and now listening to Christina Aguilera's Candyman&lt;3
0,2184936922,Mon Jun 15 16:38:25 PDT 2009,NO_QUERY,ratgrl,can't get comfortable at all. this seriously hurts. no good 
4,1994955770,Mon Jun 01 12:43:26 PDT 2009,NO_QUERY,nobodylkl,@extorturedsoul sounds awesome! 
4,2051122289,Fri Jun 05 19:54:14 PDT 2009,NO_QUERY,victoriakehrley,i'm at emily's 
4,1999803097,Mon Jun 01 20:51:04 PDT 2009,NO_QUERY,briasofly,GOIN 4 A WALK WITH MY CUPCAKE  &amp; PUTTIN 1 IN THEE AiR 
4,1834404371,Mon May 18 02:48:20 PDT 2009,NO_QUERY,hallucinations,@shankargan I'm already enjoying that. But was running out of the stickers 
4,2006372224,Tue Jun 02 11:04:18 PDT 2009,NO_QUERY,dalbaqui,is really excited to get the new Android phone today. Next update should be when i have it in my hands 
4,1957002598,Thu May 28 23:14:57 PDT 2009,NO_QUERY,home_based_jobs,@detroitpro are you looking for a home-based job? would you like to offer your services? please @ or DM me;I'll try to help you find work 
4,1977340834,Sat May 30 20:44:48 PDT 2009,NO_QUERY,Billy_Blues,@RobinPruitt He shouldn't feel awful. Cats are 2 points!! 3 if it was black and dark out! 
4,1995296573,Mon Jun 01 13:15:51 PDT 2009,NO_QUERY,Gemmaboyle,"@fryfan20 yay, good good  x x"
0,1933101084,Tue May 26 23:00:06 PDT 2009,NO_QUERY,shalinique, So close...yet so farrrr away.
4,1751821018,Sat May 09 20:21:27 PDT 2009,NO_QUERY,teaix,@Aniluck 
0,1992330079,Mon Jun 01 08:34:39 PDT 2009,NO_QUERY,par002,Who do I submit a request to in order to increase the hours in a day?  I just cant seem to keep up anymore... Guess I gotta cut sleep now 
0,2259512147,Sat Jun 20 17:42:20 PDT 2009,NO_QUERY,travcope,@StephanieCouch awe poor steph's face. 
0,1573193133,Tue Apr 21 00:05:43 PDT 2009,NO_QUERY,tweesamateo,Meeting new people is fun and not so fun 
0,2211215099,Wed Jun 17 12:34:48 PDT 2009,NO_QUERY,christineyu,"waiting at Charles mgh now, maybe a corneal ulcer? "
4,1882405559,Fri May 22 06:48:50 PDT 2009,NO_QUERY,1angell18,friday at last uh!!! what a cool party day 
0,2062722934,Sun Jun 07 00:05:35 PDT 2009,NO_QUERY,tazwiddi,"just walked the bridges, now my legs are sore "
4,2063164862,Sun Jun 07 01:36:19 PDT 2009,NO_QUERY,wonkybonkers,"@aileenburns girl, i graduated TEN years ago! "
4,2184458425,Mon Jun 15 15:56:32 PDT 2009,NO_QUERY,tweeteradder20,@healthandlife Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip 
4,1979489951,Sun May 31 03:16:13 PDT 2009,NO_QUERY,sassytwinkle,"@JonathanRKnight hi jon I have just removed perez off my list I followed him 4 music &amp; movie updates but I rather have u, love u  xoxo"
4,1976820345,Sat May 30 19:10:39 PDT 2009,NO_QUERY,tsarnick,.@GrndDchssOfOZ hello how is the fine Grand Duchess today? 
4,1979444027,Sun May 31 03:04:22 PDT 2009,NO_QUERY,shaunvause,"@lilyroseallen oh i feel your pain, must be terrible lol "
0,2236435666,Fri Jun 19 03:42:07 PDT 2009,NO_QUERY,schmattt,"@alexbrown1972 yes I will, 7.4357 out of 10 ex-VMers surveyed say that they do "
0,2213754570,Wed Jun 17 15:48:03 PDT 2009,NO_QUERY,Jazzykitty,got the book for ap lang gonna start 2night after my homework  i dont want to &amp; im sooo full i cant even think about food till 2morow
0,2191477787,Tue Jun 16 05:21:31 PDT 2009,NO_QUERY,eBourque,@ubertwiter how do you send a fresh DM without it being a response? And why only 2 t's in your twitter? Would the real twitter be mad? 
0,2057261329,Sat Jun 06 12:40:20 PDT 2009,NO_QUERY,LISAD70,"MISSING MY SCHOOL REUNION TONIGHT....  OH WELL, JUST HAVE TO WATCH BB, NOT QUITE THE SAME"
0,2008015290,Tue Jun 02 13:29:41 PDT 2009,NO_QUERY,cntkvr,cntkvrRussian Beauty Maria Sharapova knocked out of French Open 
4,1835054891,Mon May 18 05:00:47 PDT 2009,NO_QUERY,Kicker2,@jojowiththeflow congrats!! Well done 
4,1967041574,Fri May 29 18:52:01 PDT 2009,NO_QUERY,theeternal,Apartment is all clean and ready for ROH show tomorrow night. We can hardly wait 
4,1965581353,Fri May 29 16:10:26 PDT 2009,NO_QUERY,Mr_LytSknGRnEYZ,@myagxxx dont trip...23 minutes is still real good on the treadmill..you got that jordan and lebron workout 
0,1993926584,Mon Jun 01 11:08:39 PDT 2009,NO_QUERY,lost_dog,@LaMonteG I am lost. Please help me find a good home. 
0,2289551985,Mon Jun 22 20:38:20 PDT 2009,NO_QUERY,giovannalopes,"ok.. i like biology, i just don't like it right NOW! "
4,1687901792,Sun May 03 09:52:13 PDT 2009,NO_QUERY,josianna,@xlad Just asked Ian on phone and he said yes....but you are the only one.  x
4,2174961096,Sun Jun 14 23:44:10 PDT 2009,NO_QUERY,hardyzgurl23,@BeadinJules yeah i remember lol ;) i was hoping cody would have fell on our laps  lol that would have made my day
0,1686749745,Sun May 03 06:38:14 PDT 2009,NO_QUERY,Helena_S,"omg, a week since the summit, i can't believe it..... "
4,2052709827,Sat Jun 06 01:43:15 PDT 2009,NO_QUERY,danorlando1,@aral that is unforgivable my friend. You are being demoted from &quot;Tweep&quot; to &quot;Twit&quot;. I'm sorry 
0,2188961489,Mon Jun 15 22:56:18 PDT 2009,NO_QUERY,dwaallicht,"The pasta machine died already, buying a very cheap one wasn't a good idea after all "
4,1986879144,Sun May 31 19:27:04 PDT 2009,NO_QUERY,em_b93,@orangegrove1955 why thanks you  have yours started?
0,1972917775,Sat May 30 10:07:50 PDT 2009,NO_QUERY,HotLegRawk,"OMG! The coach driver didnt let is on! Was full, though 6seats left and 5of us! and its the last bus! "
4,2002408306,Tue Jun 02 04:07:28 PDT 2009,NO_QUERY,MissCass7,Ohh thats ok  she dropped her frigin trophe :0
0,1972252124,Sat May 30 08:52:22 PDT 2009,NO_QUERY,beth_leila,i sent demi a message she didnt reply  nor did mile and leila sent a message to lily and she didnt reply  lol
4,1981613915,Sun May 31 09:31:35 PDT 2009,NO_QUERY,Shazzchan,2NE1's 2nd debut performance was amazing! These girls are going to be BIG. Like..BIG BANG big  I can see it.
4,1880700799,Fri May 22 02:11:08 PDT 2009,NO_QUERY,YoungFree,"@uphtopint I'm trying to GET 1,000,000 followers. Because it's the cool thing to do. "
4,1976993834,Sat May 30 19:48:39 PDT 2009,NO_QUERY,cutestkidever,"@Momsmostwanted Aww man, we can't use twin sheets. Oh well.  #mmwanted"
0,1994181847,Mon Jun 01 11:32:27 PDT 2009,NO_QUERY,valjimenez,@luvtheveronicas Hey Ebony! What's wrong with LTV  hope it works soon 
0,2059961131,Sat Jun 06 17:59:18 PDT 2009,NO_QUERY,Crystal_Said, my phone is going dead!!
4,1824178482,Sun May 17 00:20:01 PDT 2009,NO_QUERY,RealSamCarter,@boomdelirium - yes - we have changed from GIU to NEC 
4,1983153359,Sun May 31 12:36:25 PDT 2009,NO_QUERY,Synoiz,On the bus now and there's a TV screen! Just had an advert for &quot;Sadie the Bra Lady&quot; Google her none-northern folk 
0,2282536987,Mon Jun 22 11:29:42 PDT 2009,NO_QUERY,ElvisLuvsDallas,decided not to do tennis camp after all..im just too lazy.  
0,2284042111,Mon Jun 22 13:23:22 PDT 2009,NO_QUERY,mollyanne1,@livingfearless lol no kidding I entered for the FMC show in Chi but I've got my two cousins with me so I probably couldn't do it 
4,2000804208,Mon Jun 01 23:00:31 PDT 2009,NO_QUERY,shlew,"@tararobertson @skeskali Oh yes, that's a good strategy too. I imagine having buns of steel &amp; hydraulic cylinders for legs "
4,2192100644,Tue Jun 16 06:30:32 PDT 2009,NO_QUERY,momnoir,@cbgb0426 ok. Just watch him closely for any changes  Extra hugs and kisses. I will write up your twitt-ER release papers. 
4,1976733543,Sat May 30 18:54:32 PDT 2009,NO_QUERY,SusieSprinkle,"@greekpeace I think choc is right choice, yummy good    Mine is atrocious!   Gonna wait til day of show - gonna be ugly 13 days LOL"
4,2188343119,Mon Jun 15 21:43:30 PDT 2009,NO_QUERY,XoDaniellieee,@trinatyler   loveee the name 
4,1979245432,Sun May 31 02:13:36 PDT 2009,NO_QUERY,skeedio,working on a custom cms for skeedio.. tiring but fun! 
0,2197136288,Tue Jun 16 13:23:25 PDT 2009,NO_QUERY,TheDesignMan,lol still worked like crazy lol  . lol Your lakers lost me money lol and my little brother wouldn't stop gloating haha
0,1975038320,Sat May 30 14:19:04 PDT 2009,NO_QUERY,SMiLEJewelle,I've been home alone scince 1. my mom needs to hurry up. im getting hungry! 
4,1932397610,Tue May 26 21:23:11 PDT 2009,NO_QUERY,jwonderwall,"Not the greatest game of bowling ever, but not to shabby either. "
0,2246229727,Fri Jun 19 17:17:03 PDT 2009,NO_QUERY,bubbly_sandra,Just saw her dad's old 1974 Nova that he sold! Aww!  I miss that car!
4,1977955003,Sat May 30 22:05:19 PDT 2009,NO_QUERY,WOAHitsTWILIGHT,@_BellaCullen18_ Like 2 hours away...*still crying &amp; tired* night ttyl 
4,1957432821,Fri May 29 00:29:15 PDT 2009,NO_QUERY,ANGELJACKIE44,"@stacykinney  Stacy, that was So very Awesome Thank you so much! "
0,2264596446,Sun Jun 21 04:22:04 PDT 2009,NO_QUERY,B_Bywaterr,Well i dont know who my dad is  So never relly celebrated fathers day :/
4,2001143077,Mon Jun 01 23:58:19 PDT 2009,NO_QUERY,johnhaley,Conan is Awesome! I so want to see him LIVE. Time to hit up my friends at NBC 
4,2063474598,Sun Jun 07 02:48:25 PDT 2009,NO_QUERY,fridayluv,So Tweep.net promises to &quot;Auto Send Thousands of #FollowFriday Messages&quot;. Don't make me say &quot;I told you so.&quot; 
0,2213377341,Wed Jun 17 15:17:35 PDT 2009,NO_QUERY,amcgrath728,scattered showasss 
4,2182325993,Mon Jun 15 13:01:19 PDT 2009,NO_QUERY,ilybri123,i try to be funny yeah. so you forget for a while wrote this song for you honey. you should laugh so you dont cry.  ♥
4,2061506270,Sat Jun 06 21:00:47 PDT 2009,NO_QUERY,derekbrutcher,@chelseagirl sorry i am just excited! There now its 12. happy six months! 
4,2063096822,Sun Jun 07 01:21:23 PDT 2009,NO_QUERY,coderster,@Hallyhue lol you're on your way to work and I just got home  Have fun!
0,1565871453,Mon Apr 20 07:44:10 PDT 2009,NO_QUERY,naimul,"@jarrardcole And so--the battle goes to Tweetdeck.  A slick, animation-full interface and threaded DMs and Conversations is no Groups. "
4,1694345539,Mon May 04 02:12:04 PDT 2009,NO_QUERY,munkyboy1975,@joolzP1 i was studying computing this year...bring as feck!! changing to plant science  next year
0,2236444434,Fri Jun 19 03:43:28 PDT 2009,NO_QUERY,XYjrstar, please get well soon.....
4,1881098221,Fri May 22 03:35:39 PDT 2009,NO_QUERY,ReneeBarber,@heidiprice You'd better hurry up and move. We might have to eat at your place. 
0,2005938995,Tue Jun 02 10:24:36 PDT 2009,NO_QUERY,mkcarolino,can't believe she only got a B for CS197  Sadness. http://plurk.com/p/xyarn
4,2017816368,Wed Jun 03 08:59:53 PDT 2009,NO_QUERY,zanderjaymz,New best friend at WalMart. 
4,2053704724,Sat Jun 06 05:26:47 PDT 2009,NO_QUERY,BlakeHobbs1,I hate waiting 
0,2214673689,Wed Jun 17 17:04:27 PDT 2009,NO_QUERY,PaigeAshleyTM,"fuck, im stupid. i has a safty pin in my mouth.. and it stabbed into the roof of my mouth. "
4,1677476627,Sat May 02 02:16:49 PDT 2009,NO_QUERY,tsuvik,@mrmwrites Ok 
0,2065644844,Sun Jun 07 09:00:50 PDT 2009,NO_QUERY,MelanieZueger,Failure. *sobs* My mom is against buying stuff online. 
0,2246331873,Fri Jun 19 17:26:17 PDT 2009,NO_QUERY,eMielke7,ugh. there is nothing to do where i live 
0,2230371565,Thu Jun 18 17:01:14 PDT 2009,NO_QUERY,warriorsf,@kartikshah25 &quot;if uncle allows&quot;. I feel like I'm 16 again 
4,1793878969,Thu May 14 04:17:22 PDT 2009,NO_QUERY,msbellee,@pinkskwrrl awwww. Hope you got some sleep my friend! 
4,2191466964,Tue Jun 16 05:20:12 PDT 2009,NO_QUERY,thisisphoto,"heading out for work, networking, and then home for another shoot  keep em comin !"
0,2061566372,Sat Jun 06 21:08:13 PDT 2009,NO_QUERY,missyallets,I just spoke cacat Bahasa Melayu to a fellow Malaysian. I'm ashamed 
4,2192746452,Tue Jun 16 07:29:30 PDT 2009,NO_QUERY,victoriabigail,"@Jonasbrothers love you boys, thankyou for last night. IT WAS AMAZING! "
4,2182603989,Mon Jun 15 13:23:30 PDT 2009,NO_QUERY,mjvieto,Yup! We've got a winner! It's the waiting game now.  hope we get it!
4,1693583408,Sun May 03 23:02:02 PDT 2009,NO_QUERY,ocmsrzr,@jasonmauer My friends @brampitoyo @caseorganic tell me you are on top of the Win7 thing.  Maybe we can work something out?  
4,1969926201,Sat May 30 01:45:32 PDT 2009,NO_QUERY,Kayla_Sheree,Managed to cook dinner perfectly for ren 
4,2188851152,Mon Jun 15 22:41:46 PDT 2009,NO_QUERY,lovelauren877,At alex's house!! Havin FUN!! Haha.. Love u guys! 
0,1825556862,Sun May 17 06:06:42 PDT 2009,NO_QUERY,lindenmajer,its not fair. some people go around the world and i'm just learning in here.. in this country. i wanna be with them 
0,2218036506,Wed Jun 17 21:46:58 PDT 2009,NO_QUERY,Ghostwritermc,@The_Rooster I'm not at all keen to give this a go now 
0,2224716454,Thu Jun 18 09:50:42 PDT 2009,NO_QUERY,BubblyBiancax3,My teeth are hurting even more today! 
4,1983466373,Sun May 31 13:12:36 PDT 2009,NO_QUERY,biofriendlyblog,@amabaie Always nice to get out and do something like that!  
4,2016249900,Wed Jun 03 06:26:46 PDT 2009,NO_QUERY,theladywrites,"@TreeinCally coffee sounds like a great thing, I should brew a pot.  would love to sit down to a great coffee w/cha"
0,2324865609,Thu Jun 25 04:13:55 PDT 2009,NO_QUERY,KYOHAKU,is going back to the apartment for a few days.. so no internet for me 
4,1990113456,Mon Jun 01 03:55:26 PDT 2009,NO_QUERY,semipenguin,"Time to start driving shortly. I should make Springfield, MO tonight "
4,1753938857,Sun May 10 04:13:23 PDT 2009,NO_QUERY,jodyfranklin,"@ladysov Hey now... either put down the glass or the Twitter app, friends don't let friends drink and Tweet. "
4,2069658273,Sun Jun 07 16:17:05 PDT 2009,NO_QUERY,missjjay,@rmillinejr thanks boo 
0,1994077556,Mon Jun 01 11:22:41 PDT 2009,NO_QUERY,Darchangel,Oh whoops! Make that 6 days before. My vacation starts. 
0,2178661681,Mon Jun 15 08:01:39 PDT 2009,NO_QUERY,alexflowerswtf,Need bed! But no bed at home 
4,2191497439,Tue Jun 16 05:24:01 PDT 2009,NO_QUERY,feverrobotics,"in pain, broke, textiles in 2 days and death is playing on the radio, but still happy "
0,2322664605,Wed Jun 24 23:01:57 PDT 2009,NO_QUERY,ccmehil,ugh 800+ km and 13 hrs sitting in a car across 2 days SUCKS for a bad back - ouch 
4,1685324551,Sat May 02 23:54:53 PDT 2009,NO_QUERY,tasyasampurno,"@Janetabigail yes I really am net, I love to sleep very late but today I think I woke up too 'early' "
0,1969743012,Sat May 30 01:03:49 PDT 2009,NO_QUERY,pocahontastoast,@AndrewPGlover exactly shoulda taken me. 
0,1564163564,Mon Apr 20 02:05:55 PDT 2009,NO_QUERY,apoch632,Ordered the wrong edition of a cocoa programming book I was buying.  Its a 2003 version. Got to go to the post office &amp; return it.  Work 
4,1468036532,Mon Apr 06 23:22:45 PDT 2009,NO_QUERY,Miahpeah,Also getting alpaca and ima walk it 
4,1828052445,Sun May 17 11:59:41 PDT 2009,NO_QUERY,TouteLaBeaute,Watched old Star Wars all day  now I'm bored.
0,2044398109,Fri Jun 05 09:17:58 PDT 2009,NO_QUERY,jujujujudy,hate to be late 
0,2045260934,Fri Jun 05 10:28:15 PDT 2009,NO_QUERY,meganogeal,"On top of my surgery, I have a fat ulcer on my lip "
4,2190759932,Tue Jun 16 03:38:59 PDT 2009,NO_QUERY,jlee_,"OK I'm gonna do another drawing tonight, y'all can decide what just DM me the pic and I'll draw it just for you "
0,2265004970,Sun Jun 21 05:32:21 PDT 2009,NO_QUERY,Spuff0931,"Fantastic gig last night Oasis, The Prodigy, and Kasabian were all amazing!! Dublin Bus get your act together "
4,1981598253,Sun May 31 09:29:39 PDT 2009,NO_QUERY,RoudyBob,@smerrill stop tweeting and focus on diving! 
4,1752087762,Sat May 09 21:01:18 PDT 2009,NO_QUERY,joekinkopf,"@acinerba Oh man, that sux... price u pay for being on the org chart (and responsible, and stuff...)  "
0,1973632216,Sat May 30 11:31:49 PDT 2009,NO_QUERY,mynameistammyxo,Ughh it's so nice out and i'm in the car.  I want to be tanningggg 
0,2177158042,Mon Jun 15 05:34:10 PDT 2009,NO_QUERY,anushaiyer,"my pics submission was better than some selected, for the iGoogle student photography contest "
4,2047745711,Fri Jun 05 14:06:54 PDT 2009,NO_QUERY,LizzieCurious,loves her new apartment in Ibiza and her lovely flatmates  Currently helping to babysit the cutest little girl ever!
0,2047984261,Fri Jun 05 14:28:58 PDT 2009,NO_QUERY,joshgard,Found out today that the district is cutting another 4 days from next school year's contracts. There goes another $1200 from my salary. 
4,1694204371,Mon May 04 01:33:08 PDT 2009,NO_QUERY,kikofbaby,@Hayday12 keith... im better now 
0,1976422793,Sat May 30 17:17:44 PDT 2009,NO_QUERY,Button5,Waiting for some customers to come make me some money!!!  I don't see it happening though.....another dead Sat night in the Swansea Mall 
4,1973383372,Sat May 30 11:02:33 PDT 2009,NO_QUERY,melanie_susan,Project Star Trek-Up my Lj has commenced. 
4,1826143222,Sun May 17 07:47:53 PDT 2009,NO_QUERY,rokkleen189,RAiN RAiN G0 AWAY C0ME AGAiN AN0THER DAY! 
0,2288708988,Mon Jun 22 19:30:55 PDT 2009,NO_QUERY,williamsken,"Checked the mail today, no Teaching Hope book.    Oh where oh where is my Teaching Hope book, Oh where of where can it be....."
4,1932496994,Tue May 26 21:35:14 PDT 2009,NO_QUERY,marlinex,"@goodlaura Actually, DMV has been on Twitter for a year and a half or so "
0,1469618471,Tue Apr 07 06:55:17 PDT 2009,NO_QUERY,Tyrelly,"Baby girl fed, breakfast done, now working on coffee for 2nd day back-to-work. My muscles are very achy "
4,1883179075,Fri May 22 08:08:07 PDT 2009,NO_QUERY,RonJeffries,"@karlthepagan in my context, the word is usually referred to refer to me. "
0,2054112569,Sat Jun 06 06:35:19 PDT 2009,NO_QUERY,AlisseR,Booo. Headache 
4,1999747661,Mon Jun 01 20:45:03 PDT 2009,NO_QUERY,cacophonous_joy,"@skyesidhe are you selling the typewriter or giving it away? If free or cheap, I have a mind to give it a new home "
0,1981846411,Sun May 31 10:00:43 PDT 2009,NO_QUERY,wallieee,"@PaintMeBluee i should be in the hood around 7ish , a tad late "
0,1468098976,Mon Apr 06 23:42:27 PDT 2009,NO_QUERY,Stephfy,i miss my old friends from elementary ans middle school 
0,2182655832,Mon Jun 15 13:27:39 PDT 2009,NO_QUERY,Joehayter,"@mattg00d come play the uk again, especially sheffield, more than 4 songs though please!  or lets re-roll something on WoW together"
4,1996311544,Mon Jun 01 14:52:30 PDT 2009,NO_QUERY,ddlovato,"Thanks to you now I get, you should know, that I get what I want... since u been gone. "
4,2056645891,Sat Jun 06 11:31:47 PDT 2009,NO_QUERY,watudoinsammie,mmmm noodles 
0,2014907375,Wed Jun 03 03:04:49 PDT 2009,NO_QUERY,Kitsa,The dog finally destroyed her last kennel mat.   I hope she likes hard plastic because she's shredded everything else 
0,1834697450,Mon May 18 03:54:07 PDT 2009,NO_QUERY,tiwitiwitiwi,pusiiing 
0,2236359459,Fri Jun 19 03:30:35 PDT 2009,NO_QUERY,iheartleeminho,says i am very very tired  http://plurk.com/p/12566q
0,2063423508,Sun Jun 07 02:35:57 PDT 2009,NO_QUERY,jessica_mcnally,it's no fun being up til 6am doing homework. thats what you get for procrasinating 
0,1564043683,Mon Apr 20 01:29:04 PDT 2009,NO_QUERY,mgprot,@junkiesxl yep! Was great! Would love to go to WWDC too but the money pot's empty 
0,2218872595,Wed Jun 17 23:19:05 PDT 2009,NO_QUERY,vidhi82,its gonna be a boring weekend  no movie to watch #fb
4,1978956315,Sun May 31 01:04:17 PDT 2009,NO_QUERY,urmktingwizard,&quot;Only those who have learned the power of sincere &amp; selfless contribution experience life's deepest joy: true fulfillment.&quot; Tony Robbins 
